Timestamp,Stance,Punch,L_Wrist_X,L_Wrist_Y,L_Wrist_Z,L_Elbow_X,L_Elbow_Y,L_Elbow_Z,L_Shoulder_X,L_Shoulder_Y,L_Shoulder_Z,R_Wrist_X,R_Wrist_Y,R_Wrist_Z,R_Elbow_X,R_Elbow_Y,R_Elbow_Z,R_Shoulder_X,R_Shoulder_Y,R_Shoulder_Z
9.5,Orthodox,None,0.5477,0.5195,0.4766,0.6386,0.7717,0.4707,0.5961,0.4103,0.4343,0.3935,0.4558,0.3160,0.3662,0.6844,0.2185,0.4202,0.4171,0.2712
9.533333333333333,Orthodox,None,0.5475,0.5067,0.5035,0.6518,0.7553,0.4783,0.5981,0.4103,0.4342,0.3940,0.4543,0.3172,0.3630,0.6867,0.2185,0.4193,0.4209,0.2712
9.566666666666666,Orthodox,None,0.4879,0.4530,0.5674,0.6470,0.6649,0.5207,0.5980,0.4058,0.4357,0.4260,0.6364,0.3142,0.4082,0.6869,0.2174,0.4187,0.4157,0.2713
9.6,Orthodox,Jab,0.4787,0.4548,0.6461,0.5844,0.5172,0.5573,0.5954,0.4057,0.4458,0.4220,0.5765,0.3135,0.3968,0.6215,0.2169,0.4156,0.4098,0.2736
9.633333333333333,Orthodox,Jab,0.4838,0.4488,0.6566,0.5652,0.5103,0.5594,0.5895,0.4061,0.4450,0.4090,0.5655,0.3096,0.4039,0.5684,0.2159,0.4155,0.3940,0.2741
9.666666666666666,Orthodox,Rear Uppercut,0.4801,0.4436,0.6363,0.5800,0.5247,0.5505,0.5899,0.4047,0.4447,0.4214,0.4959,0.3058,0.4010,0.5609,0.2126,0.4160,0.3947,0.2730
9.7,Orthodox,Rear Uppercut,0.5209,0.4571,0.5691,0.6266,0.7232,0.5348,0.5913,0.4050,0.4436,0.4054,0.4877,0.3052,0.3790,0.6007,0.2124,0.4237,0.4023,0.2723
9.733333333333333,Orthodox,Rear Uppercut,0.5392,0.5173,0.4869,0.6329,0.7783,0.4830,0.5930,0.4092,0.4434,0.3922,0.4878,0.3048,0.3777,0.6789,0.2107,0.4232,0.4189,0.2733
9.766666666666667,Orthodox,Rear Uppercut,0.5409,0.5370,0.5145,0.6455,0.7695,0.4925,0.5930,0.4100,0.4404,0.3885,0.4860,0.3054,0.3699,0.6867,0.2103,0.4255,0.4193,0.2729
9.8,Orthodox,None,0.5019,0.4811,0.5695,0.6452,0.6933,0.5286,0.5931,0.4065,0.4409,0.4045,0.4864,0.3044,0.3998,0.6467,0.2105,0.4252,0.4097,0.2728
9.833333333333334,Orthodox,Jab,0.4850,0.4501,0.6545,0.5821,0.4900,0.5573,0.5903,0.4002,0.4438,0.4075,0.4848,0.3048,0.4064,0.5781,0.2107,0.4248,0.3995,0.2738
9.866666666666667,Orthodox,Jab,0.4756,0.4535,0.6577,0.5683,0.4887,0.5592,0.5900,0.4035,0.4440,0.4012,0.4847,0.3048,0.4029,0.5868,0.2104,0.4229,0.4014,0.2735
9.9,Orthodox,None,0.4798,0.4242,0.6415,0.5973,0.5053,0.5532,0.5904,0.4067,0.4429,0.4024,0.4821,0.3024,0.4014,0.5921,0.2088,0.4228,0.4042,0.2730
9.933333333333334,Orthodox,None,0.5145,0.4075,0.5604,0.6241,0.6820,0.5510,0.5987,0.4078,0.4422,0.3978,0.4665,0.3028,0.3689,0.6441,0.2090,0.4211,0.4186,0.2729
9.966666666666667,Orthodox,None,0.5309,0.4085,0.4930,0.6231,0.7405,0.5077,0.6005,0.4099,0.4366,0.3956,0.4780,0.3109,0.3712,0.6731,0.2124,0.4231,0.4359,0.2729
10.0,Orthodox,None,0.5340,0.4090,0.4758,0.6056,0.7599,0.4920,0.6012,0.4164,0.4359,0.3932,0.4889,0.3149,0.3720,0.6885,0.2144,0.4257,0.4555,0.2739
10.033333333333333,Orthodox,None,0.5363,0.4077,0.4732,0.6056,0.7345,0.4886,0.6021,0.4181,0.4359,0.3923,0.4822,0.3165,0.3645,0.6813,0.2153,0.4277,0.4507,0.2750
10.066666666666666,Orthodox,None,0.5376,0.3974,0.4727,0.6021,0.7262,0.4916,0.6038,0.4180,0.4360,0.3896,0.4821,0.3180,0.3595,0.6753,0.2161,0.4290,0.4492,0.2753
10.1,Orthodox,None,0.5364,0.4040,0.4695,0.5952,0.7248,0.4874,0.6036,0.4180,0.4350,0.3894,0.4824,0.3178,0.3533,0.6390,0.2163,0.4287,0.4468,0.2758
10.133333333333333,Orthodox,None,0.5351,0.4056,0.4704,0.5923,0.7209,0.4860,0.6035,0.4182,0.4350,0.3897,0.4786,0.3176,0.3462,0.6015,0.2164,0.4290,0.4459,0.2758
10.166666666666666,Orthodox,None,0.5354,0.4054,0.4698,0.5938,0.7195,0.4867,0.6033,0.4180,0.4351,0.3874,0.4755,0.3173,0.3434,0.6048,0.2165,0.4286,0.4436,0.2753
10.2,Orthodox,None,0.5353,0.4066,0.4680,0.5946,0.7201,0.4871,0.6033,0.4178,0.4342,0.3855,0.4756,0.3171,0.3453,0.6073,0.2165,0.4284,0.4427,0.2749
10.233333333333333,Orthodox,None,0.5353,0.4080,0.4682,0.5949,0.7223,0.4854,0.6036,0.4177,0.4329,0.3825,0.4807,0.3176,0.3466,0.6112,0.2175,0.4283,0.4418,0.2744
10.266666666666667,Orthodox,None,0.5362,0.4084,0.4691,0.5957,0.7253,0.4868,0.6041,0.4178,0.4329,0.3823,0.4852,0.3189,0.3478,0.6271,0.2181,0.4278,0.4431,0.2744
10.3,Orthodox,None,0.5372,0.4093,0.4703,0.5977,0.7320,0.4878,0.6046,0.4177,0.4329,0.3823,0.4919,0.3196,0.3480,0.6550,0.2183,0.4273,0.4450,0.2744
10.333333333333334,Orthodox,None,0.5415,0.4101,0.4714,0.5992,0.7323,0.4884,0.6065,0.4186,0.4331,0.3826,0.4913,0.3202,0.3488,0.6544,0.2182,0.4279,0.4430,0.2749
10.366666666666667,Orthodox,None,0.5583,0.4203,0.4713,0.6222,0.7331,0.4888,0.6101,0.4191,0.4336,0.3829,0.4789,0.3343,0.3253,0.6623,0.2210,0.4198,0.4312,0.2763
10.4,Orthodox,None,0.5862,0.4227,0.4815,0.6552,0.7321,0.4767,0.6176,0.4235,0.4320,0.3820,0.4472,0.4236,0.2910,0.5899,0.2723,0.4145,0.4124,0.2892
10.433333333333334,Orthodox,Cross,0.6113,0.4281,0.5154,0.6624,0.7313,0.4716,0.6194,0.4299,0.4086,0.4093,0.4234,0.5496,0.3277,0.4657,0.3726,0.4232,0.3978,0.3031
10.466666666666667,Orthodox,Cross,0.6152,0.4418,0.5245,0.6648,0.7400,0.4683,0.6325,0.4440,0.4106,0.4641,0.3943,0.5994,0.3337,0.4770,0.4397,0.4250,0.3971,0.3193
10.5,Orthodox,Cross,0.6052,0.4653,0.5162,0.6557,0.7569,0.4712,0.6301,0.4511,0.4147,0.4532,0.4096,0.5018,0.3216,0.5179,0.3547,0.4256,0.3989,0.3107
10.533333333333333,Orthodox,None,0.5815,0.4861,0.5039,0.6275,0.7729,0.4795,0.6232,0.4488,0.4320,0.4018,0.4708,0.3863,0.3516,0.5997,0.2531,0.4275,0.4295,0.2921
10.566666666666666,Orthodox,None,0.5558,0.4922,0.4944,0.6175,0.7768,0.4802,0.6218,0.4472,0.4330,0.3947,0.5283,0.3341,0.3573,0.6880,0.2345,0.4268,0.4509,0.2796
10.6,Orthodox,None,0.5568,0.4857,0.4931,0.6221,0.7737,0.4825,0.6214,0.4468,0.4328,0.3932,0.5149,0.3572,0.3351,0.6631,0.2501,0.4206,0.4472,0.2799
10.633333333333333,Orthodox,None,0.5855,0.4825,0.4876,0.6502,0.7652,0.4597,0.6217,0.4466,0.4277,0.3892,0.5141,0.4684,0.3106,0.6361,0.3103,0.4166,0.4303,0.2946
10.666666666666666,Orthodox,Cross,0.6129,0.4687,0.6034,0.6660,0.7427,0.4818,0.6195,0.4603,0.4122,0.4235,0.5148,0.6253,0.3619,0.5105,0.4658,0.4169,0.4304,0.3225
10.7,Orthodox,Cross,0.6291,0.4684,0.6195,0.6736,0.7415,0.4871,0.6204,0.4613,0.3899,0.4430,0.5130,0.6440,0.3618,0.5046,0.4975,0.4212,0.4211,0.3510
10.733333333333333,Orthodox,Cross,0.6245,0.4780,0.5514,0.6696,0.7495,0.4643,0.6280,0.4635,0.3940,0.4337,0.4783,0.5716,0.3326,0.5089,0.4162,0.4212,0.4171,0.3341
10.766666666666667,Orthodox,None,0.6072,0.4816,0.5066,0.6600,0.7772,0.4625,0.6291,0.4628,0.4267,0.4084,0.4783,0.4869,0.3105,0.6097,0.3367,0.4182,0.4173,0.3203
10.8,Orthodox,None,0.5836,0.4962,0.4880,0.6473,0.7765,0.4678,0.6280,0.4496,0.4321,0.3822,0.4953,0.3869,0.3161,0.6622,0.2600,0.4191,0.4295,0.2919
10.833333333333334,Orthodox,None,0.5668,0.5268,0.4811,0.6282,0.7855,0.4684,0.6228,0.4435,0.4342,0.3700,0.5258,0.3493,0.3195,0.7244,0.2470,0.4189,0.4520,0.2810
10.866666666666667,Orthodox,None,0.5661,0.5337,0.4810,0.6289,0.7825,0.4694,0.6227,0.4423,0.4335,0.3768,0.5239,0.3779,0.3206,0.7227,0.2605,0.4161,0.4510,0.2805
10.9,Orthodox,None,0.5849,0.5257,0.4754,0.6478,0.7806,0.4619,0.6248,0.4426,0.4331,0.3796,0.5190,0.4233,0.3106,0.6945,0.2894,0.4125,0.4426,0.2821
10.933333333333334,Orthodox,Cross,0.6069,0.4968,0.5214,0.6601,0.7635,0.4572,0.6248,0.4466,0.4291,0.4517,0.4716,0.5350,0.3141,0.5559,0.3701,0.4191,0.4257,0.3110
10.966666666666667,Orthodox,Cross,0.6259,0.4954,0.6036,0.6646,0.7622,0.4895,0.6245,0.4559,0.4257,0.4819,0.4268,0.6473,0.3677,0.5034,0.4803,0.4293,0.4221,0.3371
11.0,Orthodox,Cross,0.6217,0.4948,0.5650,0.6646,0.7651,0.4868,0.6261,0.4637,0.4241,0.4841,0.4402,0.6190,0.3591,0.5013,0.4546,0.4311,0.4226,0.3320
11.033333333333333,Orthodox,None,0.6041,0.4945,0.5063,0.6563,0.7651,0.4795,0.6280,0.4629,0.4270,0.4201,0.4467,0.5093,0.3161,0.5406,0.3517,0.4301,0.4207,0.3199
11.066666666666666,Orthodox,None,0.5640,0.4825,0.4901,0.6223,0.7634,0.4805,0.6242,0.4477,0.4345,0.3911,0.4553,0.4044,0.3230,0.6430,0.2621,0.4280,0.4356,0.2940
11.1,Orthodox,None,0.5275,0.4699,0.4728,0.5887,0.7613,0.4774,0.6168,0.4326,0.4340,0.3782,0.4655,0.3299,0.3455,0.6309,0.2270,0.4330,0.4350,0.2784
11.133333333333333,Orthodox,None,0.5195,0.4626,0.4606,0.5764,0.7605,0.4683,0.6092,0.4271,0.4333,0.3734,0.4732,0.3129,0.3483,0.6295,0.2158,0.4323,0.4374,0.2715
11.166666666666666,Orthodox,None,0.5209,0.4592,0.4573,0.5784,0.7595,0.4621,0.6082,0.4236,0.4294,0.3781,0.4847,0.3111,0.3631,0.6565,0.2148,0.4327,0.4391,0.2651
11.2,Orthodox,None,0.5252,0.4378,0.4582,0.5798,0.7451,0.4612,0.6080,0.4210,0.4280,0.3807,0.4882,0.3122,0.3640,0.6583,0.2142,0.4328,0.4395,0.2684
11.233333333333333,Orthodox,None,0.5262,0.4384,0.4614,0.5838,0.7452,0.4622,0.6084,0.4223,0.4253,0.3834,0.4946,0.3173,0.3682,0.6564,0.2182,0.4337,0.4402,0.2661
11.266666666666667,Orthodox,None,0.5317,0.4394,0.4665,0.5882,0.7440,0.4688,0.6096,0.4228,0.4245,0.3851,0.4953,0.3319,0.3599,0.6674,0.2276,0.4329,0.4409,0.2658
11.3,Orthodox,None,0.5595,0.4416,0.4717,0.6304,0.7451,0.4737,0.6165,0.4273,0.4252,0.3862,0.4776,0.3806,0.3218,0.6655,0.2494,0.4228,0.4317,0.2674
11.333333333333334,Orthodox,Cross,0.5974,0.4425,0.4966,0.6625,0.7453,0.4735,0.6238,0.4344,0.4254,0.3980,0.4489,0.4746,0.3067,0.5900,0.3100,0.4225,0.4171,0.2936
11.366666666666667,Orthodox,Cross,0.6242,0.4497,0.5383,0.6737,0.7458,0.4717,0.6245,0.4505,0.4126,0.4672,0.4527,0.5936,0.3450,0.4857,0.4260,0.4244,0.4176,0.3159
11.4,Orthodox,Cross,0.6349,0.4751,0.6014,0.6744,0.7570,0.4834,0.6241,0.4681,0.4123,0.4838,0.4645,0.6209,0.3746,0.4889,0.4391,0.4249,0.4183,0.3243
11.433333333333334,Orthodox,Cross,0.6304,0.4871,0.5875,0.6701,0.7650,0.4827,0.6284,0.4700,0.4134,0.4617,0.4512,0.5861,0.3383,0.5200,0.4315,0.4275,0.4135,0.3305
11.466666666666667,Orthodox,None,0.6214,0.4860,0.5188,0.6634,0.7673,0.4873,0.6296,0.4675,0.4259,0.4031,0.4526,0.5784,0.3018,0.5879,0.3831,0.4216,0.4142,0.3266
11.5,Orthodox,None,0.5684,0.4468,0.5067,0.6338,0.7607,0.4919,0.6287,0.4583,0.4331,0.3758,0.4493,0.4214,0.3055,0.6284,0.2742,0.4194,0.4375,0.2963
11.533333333333333,Orthodox,None,0.5240,0.4483,0.4792,0.5789,0.7609,0.4853,0.6154,0.4410,0.4329,0.3710,0.4536,0.3264,0.3444,0.6404,0.2299,0.4213,0.4369,0.2800
11.566666666666666,Orthodox,None,0.5056,0.4580,0.4584,0.5718,0.7624,0.4657,0.6062,0.4305,0.4316,0.3757,0.4791,0.3144,0.3708,0.6724,0.2226,0.4219,0.4365,0.2706
11.6,Orthodox,None,0.5085,0.4580,0.4537,0.5757,0.7619,0.4625,0.6054,0.4217,0.4300,0.3731,0.4831,0.3121,0.3642,0.6688,0.2222,0.4222,0.4356,0.2692
11.633333333333333,Orthodox,None,0.5162,0.4537,0.4556,0.5813,0.7543,0.4639,0.6064,0.4202,0.4292,0.3781,0.4874,0.3179,0.3641,0.6709,0.2255,0.4245,0.4361,0.2661
11.666666666666666,Orthodox,None,0.5176,0.4424,0.4584,0.5854,0.7373,0.4633,0.6071,0.4196,0.4281,0.3816,0.4986,0.3262,0.3795,0.6779,0.2313,0.4285,0.4426,0.2670
11.7,Orthodox,None,0.5232,0.4383,0.4599,0.5870,0.7360,0.4640,0.6085,0.4196,0.4235,0.3843,0.5034,0.3269,0.3777,0.6789,0.2331,0.4316,0.4450,0.2681
11.733333333333333,Orthodox,None,0.5263,0.4363,0.4629,0.5887,0.7343,0.4645,0.6097,0.4192,0.4235,0.3876,0.5031,0.3295,0.3737,0.6728,0.2345,0.4338,0.4445,0.2683
11.766666666666667,Orthodox,None,0.5270,0.4348,0.4645,0.5899,0.7305,0.4653,0.6108,0.4196,0.4236,0.3878,0.4994,0.3298,0.3731,0.6601,0.2349,0.4364,0.4441,0.2680
11.8,Orthodox,None,0.5278,0.4255,0.4654,0.5909,0.7285,0.4672,0.6127,0.4200,0.4238,0.3902,0.4910,0.3303,0.3727,0.6591,0.2347,0.4367,0.4438,0.2681
11.833333333333334,Orthodox,None,0.5306,0.4259,0.4661,0.5913,0.7287,0.4694,0.6135,0.4203,0.4248,0.3916,0.4908,0.3341,0.3715,0.6582,0.2366,0.4371,0.4399,0.2673
11.866666666666667,Orthodox,None,0.5382,0.4271,0.4662,0.5943,0.7294,0.4711,0.6151,0.4207,0.4251,0.3953,0.4872,0.3365,0.3713,0.6575,0.2378,0.4382,0.4383,0.2673
11.9,Orthodox,None,0.5393,0.4276,0.4664,0.5975,0.7286,0.4711,0.6158,0.4209,0.4252,0.3948,0.4870,0.3366,0.3684,0.6486,0.2374,0.4383,0.4354,0.2675
11.933333333333334,Orthodox,None,0.5396,0.4280,0.4666,0.5979,0.7304,0.4712,0.6160,0.4208,0.4255,0.3950,0.4869,0.3374,0.3668,0.6486,0.2377,0.4379,0.4289,0.2676
11.966666666666667,Orthodox,None,0.5409,0.4284,0.4667,0.5988,0.7339,0.4712,0.6162,0.4208,0.4252,0.3950,0.4929,0.3376,0.3678,0.6769,0.2377,0.4375,0.4290,0.2679
12.0,Orthodox,None,0.5418,0.4285,0.4669,0.5989,0.7386,0.4720,0.6163,0.4209,0.4252,0.3937,0.4949,0.3382,0.3682,0.6782,0.2379,0.4358,0.4271,0.2680
12.033333333333333,Orthodox,None,0.5492,0.4313,0.4688,0.6135,0.7386,0.4758,0.6201,0.4208,0.4290,0.3978,0.4719,0.3321,0.3581,0.6364,0.2210,0.4354,0.4192,0.2717
12.066666666666666,Orthodox,None,0.5728,0.4347,0.4738,0.6511,0.7361,0.4853,0.6305,0.4279,0.4289,0.2878,0.6181,0.2969,0.3321,0.5601,0.1724,0.4284,0.4117,0.2819
12.1,Orthodox,None,0.6081,0.4550,0.4855,0.6896,0.7377,0.4888,0.6404,0.4535,0.4316,0.1369,0.6507,0.2312,0.2759,0.5233,0.1844,0.4283,0.4055,0.3003
12.133333333333333,Orthodox,None,0.6432,0.4830,0.4957,0.7047,0.7534,0.4923,0.6528,0.4741,0.4355,0.0670,0.6022,0.2202,0.2499,0.5112,0.2250,0.4286,0.4065,0.3151
12.166666666666666,Orthodox,Cross,0.6501,0.4891,0.4997,0.7076,0.7660,0.4946,0.6583,0.4875,0.4372,0.0648,0.5256,0.3836,0.2557,0.4688,0.3181,0.4311,0.4091,0.3223
12.2,Orthodox,Cross + Rear Hook,0.6360,0.4996,0.4985,0.6905,0.7704,0.5033,0.6572,0.4953,0.4381,0.2468,0.4260,0.5286,0.2968,0.4441,0.3669,0.4385,0.4144,0.3280
12.233333333333333,Orthodox,Cross,0.6283,0.4961,0.4981,0.6812,0.7686,0.5089,0.6553,0.4891,0.4418,0.3362,0.4275,0.5475,0.3284,0.4804,0.3779,0.4459,0.3993,0.3263
12.266666666666667,Orthodox,Cross,0.5984,0.4396,0.4991,0.6680,0.7602,0.5078,0.6541,0.4860,0.4457,0.3184,0.4377,0.4919,0.3275,0.4996,0.3392,0.4452,0.3989,0.3207
12.3,Orthodox,None,0.5703,0.4280,0.4978,0.6333,0.7562,0.5056,0.6517,0.4717,0.4449,0.3100,0.4303,0.4636,0.3127,0.5083,0.2931,0.4431,0.4002,0.3102
12.333333333333334,Orthodox,None,0.5503,0.4211,0.4785,0.6040,0.7415,0.4957,0.6361,0.4426,0.4449,0.3414,0.4368,0.3693,0.3189,0.5952,0.2465,0.4362,0.4042,0.2935
12.366666666666667,Orthodox,None,0.5346,0.4169,0.4638,0.5857,0.7305,0.4788,0.6240,0.4274,0.4352,0.3738,0.4824,0.3285,0.3620,0.5978,0.2290,0.4372,0.4064,0.2795
12.4,Orthodox,None,0.5242,0.4173,0.4524,0.5811,0.7314,0.4714,0.6182,0.4213,0.4329,0.3540,0.4821,0.2838,0.3571,0.5931,0.2062,0.4369,0.4076,0.2745
12.433333333333334,Orthodox,None,0.5308,0.4194,0.4593,0.6027,0.7339,0.4736,0.6200,0.4229,0.4325,0.3131,0.6513,0.2051,0.3585,0.6126,0.1890,0.4281,0.4079,0.2730
12.466666666666667,Orthodox,None,0.5916,0.4235,0.4854,0.6693,0.7478,0.5058,0.6359,0.4538,0.4387,0.1406,0.6790,0.1536,0.2893,0.5876,0.1964,0.4264,0.4086,0.2943
12.5,Orthodox,Cross,0.6220,0.4528,0.4979,0.6879,0.7933,0.5130,0.6507,0.4959,0.4388,0.0615,0.6180,0.3798,0.2524,0.5614,0.3398,0.4268,0.4279,0.3359
12.533333333333333,Orthodox,Cross + Rear Hook,0.6357,0.5037,0.5082,0.6911,0.8371,0.5293,0.6545,0.5249,0.4449,0.2341,0.5002,0.5718,0.2684,0.5117,0.4112,0.4309,0.4663,0.3462
12.566666666666666,Orthodox,Cross + Rear Hook,0.6225,0.5130,0.5170,0.6798,0.8499,0.5303,0.6551,0.5347,0.4492,0.4375,0.3332,0.5968,0.2865,0.3766,0.4462,0.4378,0.4742,0.3528
12.6,Orthodox,Cross,0.6188,0.5479,0.5132,0.6746,0.8389,0.5281,0.6541,0.5211,0.4513,0.3609,0.3614,0.5529,0.2853,0.4060,0.4040,0.4387,0.4508,0.3436
12.633333333333333,Orthodox,None,0.6013,0.4930,0.5167,0.6592,0.8223,0.5266,0.6579,0.5157,0.4583,0.2430,0.3994,0.4404,0.2865,0.4088,0.2889,0.4378,0.4261,0.3417
12.666666666666666,Orthodox,Rear Hook,0.5743,0.4534,0.5089,0.6291,0.7804,0.5243,0.6554,0.4862,0.4579,0.2472,0.5038,0.3163,0.3068,0.5188,0.2098,0.4332,0.4114,0.3218
12.7,Orthodox,Rear Hook,0.5411,0.4423,0.4920,0.5950,0.7586,0.5061,0.6356,0.4504,0.4522,0.2838,0.5925,0.2412,0.3585,0.6017,0.1871,0.4264,0.4082,0.2881
12.733333333333333,Orthodox,None,0.5234,0.4195,0.4740,0.5852,0.7188,0.4911,0.6153,0.4194,0.4424,0.3379,0.6385,0.2261,0.3803,0.6506,0.1993,0.4359,0.4091,0.2685
12.766666666666667,Orthodox,None,0.5176,0.4152,0.4627,0.5848,0.7242,0.4847,0.6086,0.4052,0.4332,0.3389,0.6713,0.2534,0.3806,0.6636,0.2054,0.4359,0.4102,0.2622
12.8,Orthodox,None,0.5305,0.4169,0.4647,0.5954,0.7247,0.4851,0.6141,0.4116,0.4303,0.3263,0.7102,0.2227,0.3920,0.6547,0.1961,0.4328,0.4108,0.2651
12.833333333333334,Orthodox,None,0.5685,0.4209,0.4745,0.6551,0.7288,0.4981,0.6351,0.4148,0.4318,0.2258,0.7347,0.1735,0.3539,0.6385,0.1927,0.4318,0.4111,0.2752
12.866666666666667,Orthodox,None,0.6200,0.4153,0.4939,0.6902,0.7479,0.5000,0.6588,0.4674,0.4387,0.0926,0.5964,0.3086,0.2741,0.5328,0.2715,0.4333,0.4116,0.3367
12.9,Orthodox,Cross + Rear Hook,0.6333,0.4680,0.4967,0.6942,0.8088,0.5158,0.6615,0.5020,0.4414,0.1879,0.3295,0.5642,0.2883,0.4157,0.4364,0.4426,0.4136,0.3499
12.933333333333334,Orthodox,Cross + Rear Uppercut,0.6218,0.5078,0.5046,0.6819,0.8155,0.5292,0.6582,0.5045,0.4435,0.3108,0.2740,0.5815,0.2851,0.3691,0.4463,0.4446,0.4137,0.3502
12.966666666666667,Orthodox,Cross + Rear Uppercut,0.6028,0.5056,0.5032,0.6728,0.8094,0.5250,0.6566,0.4992,0.4434,0.3174,0.3275,0.5218,0.2766,0.4130,0.3926,0.4435,0.4125,0.3422
13.0,Orthodox,None,0.5577,0.4465,0.4913,0.6147,0.7612,0.5160,0.6402,0.4518,0.4441,0.3509,0.3780,0.4125,0.2952,0.5915,0.2811,0.4279,0.4129,0.3110
13.033333333333333,Orthodox,None,0.5271,0.4404,0.4732,0.5858,0.7283,0.4873,0.6223,0.4286,0.4396,0.3661,0.4174,0.3512,0.3390,0.6026,0.2372,0.4285,0.4165,0.2818
13.066666666666666,Orthodox,None,0.5219,0.4258,0.4567,0.5813,0.7119,0.4704,0.6126,0.4126,0.4328,0.3653,0.4252,0.3285,0.3410,0.6423,0.2273,0.4223,0.4201,0.2706
13.1,Orthodox,None,0.5268,0.4075,0.4497,0.5874,0.6972,0.4596,0.6136,0.4099,0.4193,0.3772,0.4329,0.3286,0.3422,0.6160,0.2320,0.4231,0.4129,0.2671
13.133333333333333,Orthodox,None,0.5333,0.3904,0.4525,0.5950,0.6911,0.4656,0.6155,0.4137,0.4161,0.3928,0.4377,0.3445,0.3518,0.6332,0.2429,0.4226,0.4139,0.2634
13.166666666666666,Orthodox,None,0.5358,0.3934,0.4570,0.5969,0.6926,0.4709,0.6162,0.4129,0.4145,0.3960,0.4407,0.3477,0.3471,0.6526,0.2517,0.4193,0.4110,0.2650
13.2,Orthodox,None,0.5364,0.3950,0.4595,0.6011,0.6897,0.4714,0.6168,0.4119,0.4165,0.3976,0.4422,0.3513,0.3444,0.6452,0.2549,0.4200,0.4099,0.2682
13.233333333333333,Orthodox,None,0.5393,0.3955,0.4591,0.6019,0.6932,0.4710,0.6175,0.4142,0.4182,0.3935,0.4449,0.3540,0.3447,0.6461,0.2568,0.4202,0.4106,0.2674
13.266666666666667,Orthodox,None,0.5410,0.3917,0.4603,0.6034,0.6958,0.4721,0.6173,0.4154,0.4169,0.3954,0.4458,0.3546,0.3463,0.6557,0.2574,0.4198,0.4108,0.2673
13.3,Orthodox,None,0.5414,0.3925,0.4611,0.6059,0.6944,0.4734,0.6158,0.4123,0.4157,0.4066,0.4361,0.3548,0.3462,0.6479,0.2580,0.4190,0.4056,0.2661
13.333333333333334,Orthodox,None,0.5465,0.3938,0.4591,0.6092,0.6971,0.4739,0.6154,0.4133,0.4157,0.4101,0.4371,0.3557,0.3466,0.6641,0.2578,0.4173,0.4054,0.2672
13.366666666666667,Orthodox,None,0.5501,0.3957,0.4591,0.6122,0.7016,0.4743,0.6150,0.4138,0.4153,0.4103,0.4360,0.3654,0.3460,0.6695,0.2588,0.4151,0.4054,0.2666
13.4,Orthodox,None,0.5516,0.4017,0.4590,0.6140,0.7031,0.4744,0.6144,0.4144,0.4141,0.4146,0.4330,0.3671,0.3458,0.6680,0.2618,0.4126,0.4030,0.2669
13.433333333333334,Orthodox,None,0.5558,0.4023,0.4596,0.6196,0.7173,0.4748,0.6147,0.4165,0.4141,0.4191,0.4320,0.3700,0.3474,0.6688,0.2639,0.4129,0.4032,0.2674
13.466666666666667,Orthodox,None,0.5570,0.4392,0.4608,0.6435,0.7289,0.4730,0.6154,0.4156,0.4138,0.4298,0.4325,0.3759,0.3523,0.6815,0.2677,0.4130,0.4011,0.2677
13.5,Orthodox,None,0.5938,0.5665,0.4737,0.6827,0.7394,0.4636,0.6161,0.4175,0.4168,0.4240,0.4582,0.3826,0.3521,0.7076,0.2756,0.4123,0.4023,0.2680
13.533333333333333,Orthodox,None,0.7791,0.8201,0.5059,0.7033,0.7104,0.4316,0.6195,0.4330,0.4166,0.4246,0.4898,0.3930,0.3509,0.7136,0.2906,0.4113,0.4167,0.2700
13.566666666666666,Orthodox,None,0.9123,0.7615,0.5499,0.7602,0.6490,0.4527,0.6202,0.4535,0.4200,0.4200,0.5084,0.3947,0.3506,0.7314,0.2922,0.4089,0.4586,0.2733
13.6,Orthodox,Jab,0.9239,0.5668,0.6474,0.7727,0.5118,0.5409,0.6210,0.4524,0.4428,0.4063,0.5276,0.3943,0.3701,0.7222,0.2910,0.4170,0.4818,0.2786
13.633333333333333,Orthodox,Jab + Lead Hook,0.6079,0.3134,0.6710,0.7427,0.4248,0.5842,0.6189,0.4375,0.4705,0.4063,0.5243,0.3857,0.3999,0.6747,0.2889,0.4462,0.4697,0.2942
13.666666666666666,Orthodox,Jab,0.5908,0.3316,0.6732,0.7273,0.5184,0.5939,0.6188,0.4362,0.4760,0.3900,0.5469,0.3676,0.3935,0.7315,0.2713,0.4436,0.4743,0.2966
13.7,Orthodox,None,0.5758,0.3527,0.6270,0.7217,0.6697,0.5767,0.6174,0.4305,0.4664,0.3903,0.4940,0.3632,0.3870,0.6595,0.2604,0.4390,0.4700,0.2939
13.733333333333333,Orthodox,None,0.5544,0.3884,0.5301,0.6467,0.7380,0.5351,0.6141,0.4280,0.4540,0.3903,0.4939,0.3652,0.3551,0.7004,0.2595,0.4208,0.4587,0.2891
13.766666666666667,Orthodox,None,0.5496,0.4216,0.4913,0.6026,0.7621,0.4898,0.6096,0.4276,0.4319,0.3912,0.4936,0.3664,0.3474,0.7196,0.2596,0.4056,0.4360,0.2811
13.8,Orthodox,None,0.5478,0.4226,0.4820,0.6018,0.7666,0.4813,0.6091,0.4306,0.4221,0.3944,0.4854,0.3696,0.3403,0.7232,0.2587,0.4052,0.4293,0.2764
